"Date","Country","City","Specie","count","min","max","median","variance"
"2020-08-10","VN","Ho Chi Minh City","wind-speed",23,0.2,6.9,3.8,38.64
"2020-08-12","VN","Ho Chi Minh City","wind-speed",23,0.5,4.8,3.3,18.03
"2020-08-15","VN","Ho Chi Minh City","wind-speed",24,0.2,4.3,1.2,15.33
"2020-08-16","VN","Ho Chi Minh City","wind-speed",24,0.5,4.8,2,15.79
"2020-09-10","VN","Ho Chi Minh City","wind-speed",24,0.5,5.1,1.2,10.56
"2020-09-26","VN","Ho Chi Minh City","wind-speed",23,0.2,6.4,1.5,31.51
"2020-07-29","VN","Ho Chi Minh City","wind-speed",24,0.2,6.9,2.5,22.49
"2020-08-11","VN","Ho Chi Minh City","wind-speed",24,2.8,7.4,4.1,17.98
"2020-08-27","VN","Ho Chi Minh City","wind-speed",24,2.8,6.4,4.6,7.5
"2020-09-08","VN","Ho Chi Minh City","wind-speed",24,0.7,4.1,1.8,6.86
"2020-09-13","VN","Ho Chi Minh City","wind-speed",23,0.2,6.4,1,22.64
"2020-07-15","VN","Ho Chi Minh City","wind-speed",24,0.2,4.6,2.3,14.48
"2020-08-17","VN","Ho Chi Minh City","wind-speed",24,0.2,4.8,2.5,17.02
"2020-09-12","VN","Ho Chi Minh City","wind-speed",22,0.2,5.4,1.2,19.76
"2020-09-20","VN","Ho Chi Minh City","wind-speed",23,0.2,7.2,1.8,23.97
"2020-07-24","VN","Ho Chi Minh City","wind-speed",24,0.7,4.1,1.5,7.27
"2020-08-06","VN","Ho Chi Minh City","wind-speed",23,0.2,5.9,2.8,21.48
"2020-09-25","VN","Ho Chi Minh City","wind-speed",24,0.2,7.2,2.3,36.38
"2020-09-03","VN","Ho Chi Minh City","wind-speed",23,0.2,3.6,1.5,10.8
"2020-09-04","VN","Ho Chi Minh City","wind-speed",24,0.5,5.6,2.5,17.42
"2020-09-16","VN","Ho Chi Minh City","wind-speed",24,1,5.1,3.3,16.39
"2020-09-21","VN","Ho Chi Minh City","wind-speed",23,0.2,5.9,1.2,14.46
"2020-08-13","VN","Ho Chi Minh City","wind-speed",24,0.5,5.4,1.5,22.89
"2020-08-14","VN","Ho Chi Minh City","wind-speed",23,0.5,4.1,1.5,7.63
"2020-08-31","VN","Ho Chi Minh City","wind-speed",24,0.5,5.1,2,18
"2020-07-06","VN","Ho Chi Minh City","wind-speed",24,1,3.6,1.8,7.51
"2020-07-21","VN","Ho Chi Minh City","wind-speed",23,0.2,3,1.2,5.2
"2020-07-27","VN","Ho Chi Minh City","wind-speed",22,0.2,4.3,1.2,17.79
"2020-08-01","VN","Ho Chi Minh City","wind-speed",24,2.5,10.5,5.4,46.89
"2020-08-07","VN","Ho Chi Minh City","wind-speed",24,0.7,4.1,3,11.61
"2020-09-01","VN","Ho Chi Minh City","wind-speed",24,0.5,6.9,1,24.16
"2020-09-07","VN","Ho Chi Minh City","wind-speed",24,0.2,5.6,2.3,19.66
"2020-09-09","VN","Ho Chi Minh City","wind-speed",23,0.7,4.8,1.2,11.45
"2020-10-04","VN","Ho Chi Minh City","wind-speed",23,0.2,6.4,3.6,34.01
"2020-07-07","VN","Ho Chi Minh City","wind-speed",24,0.7,4.8,2.8,19.5
"2020-07-20","VN","Ho Chi Minh City","wind-speed",24,0.2,5.1,1.2,10.17
"2020-07-30","VN","Ho Chi Minh City","wind-speed",24,0.7,6.1,3,22.38
"2020-08-08","VN","Ho Chi Minh City","wind-speed",24,0.5,5.4,2.8,20.05
"2020-09-06","VN","Ho Chi Minh City","wind-speed",24,0.2,3.6,1.8,12.07
"2020-10-01","VN","Ho Chi Minh City","wind-speed",24,0.5,3.8,1.8,8.3
"2020-07-16","VN","Ho Chi Minh City","wind-speed",24,1.5,4.8,2.5,9.83
"2020-08-05","VN","Ho Chi Minh City","wind-speed",24,0.5,6.6,2.5,30.28
"2020-09-11","VN","Ho Chi Minh City","wind-speed",24,0.2,3.6,1,9.29
"2020-09-15","VN","Ho Chi Minh City","wind-speed",23,0.2,4.8,2,21.88
"2020-09-23","VN","Ho Chi Minh City","wind-speed",22,0.2,4.1,1.8,13.39
"2020-09-02","VN","Ho Chi Minh City","wind-speed",21,0.2,5.1,2.8,23.12
"2020-09-28","VN","Ho Chi Minh City","wind-speed",24,0.2,4.8,3,21.26
"2020-10-03","VN","Ho Chi Minh City","wind-speed",22,0.5,6.1,1.5,25.73
"2020-07-18","VN","Ho Chi Minh City","wind-speed",23,0.2,4.3,1.2,10.67
"2020-07-25","VN","Ho Chi Minh City","wind-speed",23,0.2,3.8,1.5,7.58
"2020-08-22","VN","Ho Chi Minh City","wind-speed",24,1.5,5.1,2.8,7.95
"2020-08-24","VN","Ho Chi Minh City","wind-speed",24,0.5,4.1,2.3,11.83
"2020-08-25","VN","Ho Chi Minh City","wind-speed",22,0.2,5.1,2.8,22.64
"2020-08-26","VN","Ho Chi Minh City","wind-speed",24,2.3,5.6,3.8,9.96
"2020-08-30","VN","Ho Chi Minh City","wind-speed",24,0.7,4.6,2.8,8.22
"2020-07-22","VN","Ho Chi Minh City","wind-speed",24,0.5,3.6,1.2,7.79
"2020-07-23","VN","Ho Chi Minh City","wind-speed",21,0.5,5.1,1.5,16.96
"2020-08-03","VN","Ho Chi Minh City","wind-speed",24,0.7,6.9,2,25.13
"2020-08-04","VN","Ho Chi Minh City","wind-speed",24,1.5,7.2,3.8,31.56
"2020-08-18","VN","Ho Chi Minh City","wind-speed",23,0.2,4.6,3,17.52
"2020-07-26","VN","Ho Chi Minh City","wind-speed",24,0.5,3.3,2,8.05
"2020-09-17","VN","Ho Chi Minh City","wind-speed",24,1.2,5.4,3.6,14.63
"2020-08-28","VN","Ho Chi Minh City","wind-speed",23,1.8,6.4,4.1,17.17
"2020-09-05","VN","Ho Chi Minh City","wind-speed",21,0.2,6.6,1.2,21.69
"2020-09-27","VN","Ho Chi Minh City","wind-speed",23,0.2,4.6,1.8,16.85
"2020-07-09","VN","Ho Chi Minh City","wind-speed",23,0.2,5.1,1.2,16.14
"2020-07-14","VN","Ho Chi Minh City","wind-speed",23,0.2,5.4,2,17.88
"2020-07-19","VN","Ho Chi Minh City","wind-speed",24,0.5,3.3,1.5,10.18
"2020-08-19","VN","Ho Chi Minh City","wind-speed",24,0.2,4.8,3,12.99
"2020-08-20","VN","Ho Chi Minh City","wind-speed",23,0.2,4.1,1.8,13.84
"2020-08-23","VN","Ho Chi Minh City","wind-speed",24,2,4.8,3.3,4.84
"2020-09-24","VN","Ho Chi Minh City","wind-speed",20,0.5,5.1,1.2,18
"2020-10-02","VN","Ho Chi Minh City","wind-speed",23,0.2,4.1,1,9.62
"2020-08-09","VN","Ho Chi Minh City","wind-gust",3,11.3,14.4,11.8,27.7
"2020-09-13","VN","Ho Chi Minh City","wind-gust",2,9.2,14.4,9.2,135.2
"2020-08-01","VN","Ho Chi Minh City","wind-gust",2,13.3,13.3,13.3,0
"2020-07-07","VN","Huế","dew",18,23,26,24.5,5.66
"2020-07-19","VN","Huế","dew",19,22.5,24.5,23,5.06
"2020-07-24","VN","Huế","dew",13,23,25,24,4.42
"2020-09-12","VN","Huế","dew",14,23,25.5,24,6.32
"2020-07-09","VN","Huế","dew",21,22,25,24,5.39
"2020-07-22","VN","Huế","dew",18,22.5,25,23,4.97
"2020-08-15","VN","Huế","dew",16,23.5,26.5,25,8.66
"2020-10-04","VN","Huế","dew",20,24.5,26,25,1.97
"2020-07-06","VN","Huế","dew",24,22,25,24,5.71
"2020-07-28","VN","Huế","dew",17,22.5,25,24,7.33
"2020-08-09","VN","Huế","dew",18,23,26,24,8.01
"2020-08-11","VN","Huế","dew",15,23,25.5,24.5,6.14
"2020-08-17","VN","Huế","dew",19,23,25.5,24,4.88
"2020-08-30","VN","Huế","dew",21,23,26,24,9.73
"2020-08-26","VN","Huế","dew",23,22,27,23.5,23.75
"2020-08-29","VN","Huế","dew",23,23,26.5,24,10.4
"2020-09-07","VN","Huế","dew",23,22,26,24,17.93
"2020-09-09","VN","Huế","dew",16,22.5,25,24,8.67
"2020-09-13","VN","Huế","dew",12,24,26,25,4.24
"2020-07-17","VN","Huế","dew",19,23,25,23.5,3.68
"2020-08-31","VN","Huế","dew",18,24,26,25,6.34
"2020-09-01","VN","Huế","dew",18,24,26,25,2.72
"2020-08-13","VN","Huế","dew",24,23,27,25,8.41
"2020-09-11","VN","Huế","dew",19,22,25,23.5,6.8
"2020-07-15","VN","Huế","dew",20,22,25.5,24,11.44
"2020-07-20","VN","Huế","dew",20,23,26,24,6.34
"2020-07-29","VN","Huế","dew",12,24,26,25,5.21
"2020-08-03","VN","Huế","dew",23,23.5,27,25,10.87
"2020-08-12","VN","Huế","dew",22,23.5,25.5,24.5,2.84
"2020-08-20","VN","Huế","dew",21,23,25,24,3.82
"2020-09-14","VN","Huế","dew",17,23,25,24,2.83
"2020-09-17","VN","Huế","dew",22,24,27.5,25,14.85
"2020-07-14","VN","Huế","dew",17,23.5,25.5,24.5,3.27
"2020-07-27","VN","Huế","dew",21,22,25,22.5,5.98
"2020-08-02","VN","Huế","dew",19,24,26,25,3.42
"2020-08-16","VN","Huế","dew",18,23,26,24,5.75
"2020-08-18","VN","Huế","dew",20,23,25,23.5,4.18
"2020-08-22","VN","Huế","dew",8,24,25,24.5,1.96
"2020-08-23","VN","Huế","dew",20,24,26,25,4.28
"2020-09-05","VN","Huế","dew",13,23.5,25.5,24.5,3.75
"2020-07-08","VN","Huế","dew",20,21,25,23.5,9.81
"2020-07-10","VN","Huế","dew",22,21.5,25,23,8.61
"2020-08-10","VN","Huế","dew",17,22.5,26,25,13.09
"2020-08-14","VN","Huế","dew",22,24,26,25,2.73
"2020-09-04","VN","Huế","dew",21,23,26,24.5,7.32
"2020-09-16","VN","Huế","dew",14,23,26,25,6.06
"2020-07-16","VN","Huế","dew",17,22,25,23,5.79
"2020-07-25","VN","Huế","dew",20,23,25,24,4.97
"2020-08-04","VN","Huế","dew",23,23,27,25.5,11.53
"2020-07-13","VN","Huế","dew",22,23,26,24.5,8.21
"2020-07-18","VN","Huế","dew",20,22,24.5,24,6.18
"2020-08-25","VN","Huế","dew",21,22.5,27,25,16.87
"2020-09-03","VN","Huế","dew",13,24,26,25,5.99
"2020-07-12","VN","Huế","dew",23,21,25.5,23.5,11.73
"2020-07-23","VN","Huế","dew",16,23,25,24,3.96
"2020-08-27","VN","Huế","dew",20,21,24,22.5,7.23
"2020-09-15","VN","Huế","dew",23,23,25,24,2.48
"2020-10-02","VN","Huế","dew",13,25,26,26,1.47
"2020-07-30","VN","Huế","dew",21,24,26,24.5,3.9
"2020-08-08","VN","Huế","dew",24,24,25,24,1.48
"2020-08-21","VN","Huế","dew",12,23,25.5,24,5.23
"2020-08-28","VN","Huế","dew",17,22,26,24,14.71
"2020-09-08","VN","Huế","dew",22,22.5,26,23.5,13.72
"2020-08-05","VN","Huế","dew",24,24,27,25,6.88
"2020-07-11","VN","Huế","dew",20,21,25,23,10.89
"2020-08-07","VN","Huế","dew",19,24,26,25,4.46
"2020-08-19","VN","Huế","dew",19,22,25,24,4.68
"2020-09-02","VN","Huế","dew",21,23,26,24,5.9
"2020-09-06","VN","Huế","dew",20,23,26,24,9.55
"2020-09-10","VN","Huế","dew",20,22.5,25,24,5.39
"2020-10-03","VN","Huế","dew",22,24.5,26,25,2.23
"2020-07-21","VN","Huế","dew",23,23.5,26,24.5,4.75
"2020-07-26","VN","Huế","dew",21,22,25,23.5,6.23
"2020-07-31","VN","Huế","dew",17,24.5,27,25,5.02
"2020-08-01","VN","Huế","dew",13,25,26,26,1.09
"2020-08-06","VN","Huế","dew",23,23,27,25,14.61
"2020-08-24","VN","Huế","dew",24,22.5,26,24,9.71
"2020-09-18","VN","Huế","dew",9,24,27,25,14.86
"2020-07-13","VN","Huế","temperature",24,25,33,29,109.71
"2020-07-31","VN","Huế","temperature",24,25.5,30,27,11.07
"2020-08-09","VN","Huế","temperature",23,25.5,35,30,100.37
"2020-08-21","VN","Huế","temperature",23,25,32,27,72.18
"2020-09-04","VN","Huế","temperature",23,26,35,31,88.62
"2020-09-09","VN","Huế","temperature",24,24.5,177.5,29,9276.08
"2020-07-15","VN","Huế","temperature",24,25,34.5,28.5,109.06
"2020-07-20","VN","Huế","temperature",24,26,36,30,98
"2020-08-07","VN","Huế","temperature",24,26,33.5,28,75.5
"2020-08-17","VN","Huế","temperature",23,25,33,28.5,85.2
"2020-09-03","VN","Huế","temperature",22,26,35.5,30,103.99
"2020-09-01","VN","Huế","temperature",24,26,34.5,28,98.37
"2020-09-16","VN","Huế","temperature",23,26,36,30,101.32
"2020-09-18","VN","Huế","temperature",9,25,28,25,19.24
"2020-07-10","VN","Huế","temperature",24,29,39,31.5,98.62
"2020-07-22","VN","Huế","temperature",24,26,33.5,28,84.13
"2020-07-24","VN","Huế","temperature",24,25.5,34.5,29,93.47
"2020-07-29","VN","Huế","temperature",24,26,35.5,29,109.35
"2020-08-13","VN","Huế","temperature",24,26,32,28,39.02
"2020-07-09","VN","Huế","temperature",24,27,37,31,116.23
"2020-07-26","VN","Huế","temperature",23,26,35.5,30,109.14
"2020-08-12","VN","Huế","temperature",24,25,35.5,27.5,119.98
"2020-08-22","VN","Huế","temperature",24,25,33.5,26,99.11
"2020-08-29","VN","Huế","temperature",24,28,37,30,88.89
"2020-08-30","VN","Huế","temperature",24,26,35,29.5,100.21
"2020-09-07","VN","Huế","temperature",24,26.5,38,29,142.39
"2020-09-14","VN","Huế","temperature",22,25.5,35,30,107.08
"2020-07-27","VN","Huế","temperature",22,26,36,31.5,146.17
"2020-08-01","VN","Huế","temperature",24,25,29.5,26,15.36
"2020-08-05","VN","Huế","temperature",24,28,34.5,29.5,45.76
"2020-08-15","VN","Huế","temperature",24,25,33,27,78.98
"2020-08-10","VN","Huế","temperature",24,27,39,30,115.42
"2020-08-18","VN","Huế","temperature",23,25,33.5,27.5,99.46
"2020-08-19","VN","Huế","temperature",23,26,34,28,78.64
"2020-07-11","VN","Huế","temperature",24,25,38,30.5,176.88
"2020-07-21","VN","Huế","temperature",24,26,35,29,95.36
"2020-07-23","VN","Huế","temperature",22,25,34,29,103.25
"2020-08-03","VN","Huế","temperature",24,26,34,28.5,69.28
"2020-08-04","VN","Huế","temperature",24,27,35,29.5,65.05
"2020-09-10","VN","Huế","temperature",24,25,35,28,111.81
"2020-07-18","VN","Huế","temperature",24,26,35.5,30,113.15
"2020-08-02","VN","Huế","temperature",23,25,34.5,27,82.83
"2020-08-11","VN","Huế","temperature",24,27.5,36.5,29,86.19
"2020-07-19","VN","Huế","temperature",23,26,35.5,29,113.91
"2020-09-05","VN","Huế","temperature",24,27,36,29.5,100.22
"2020-09-12","VN","Huế","temperature",24,25,36,29,125.58
"2020-10-03","VN","Huế","temperature",24,26,30,27,17.37
"2020-09-17","VN","Huế","temperature",24,25,30,27.5,28.03
"2020-09-08","VN","Huế","temperature",24,25,36,27,148.11
"2020-07-14","VN","Huế","temperature",24,25,34,29,105.32
"2020-07-28","VN","Huế","temperature",23,26,35,28,89.69
"2020-08-16","VN","Huế","temperature",24,24.5,33.5,26.5,95.85
"2020-08-31","VN","Huế","temperature",24,26,35.5,29,103.87
"2020-08-26","VN","Huế","temperature",24,27,39,31,152.17
"2020-10-02","VN","Huế","temperature",22,25,32.5,29,59.74
"2020-07-08","VN","Huế","temperature",24,27,36,29.5,97.06
"2020-07-30","VN","Huế","temperature",24,27.5,35,30,68.44
"2020-08-08","VN","Huế","temperature",24,25,34.5,29,105.65
"2020-09-02","VN","Huế","temperature",24,26,35,29.5,112.16
"2020-09-06","VN","Huế","temperature",24,26.5,37,31,121.95
"2020-09-13","VN","Huế","temperature",24,25,35.5,30,119.31
"2020-07-06","VN","Huế","temperature",24,27,35,29,96.84
"2020-07-25","VN","Huế","temperature",24,26,35,29,87.13
"2020-08-14","VN","Huế","temperature",24,27,31,28,21.41
"2020-09-15","VN","Huế","temperature",24,25.5,35.5,29.5,110.36
"2020-07-16","VN","Huế","temperature",24,24.5,35,26.5,157.71
"2020-07-17","VN","Huế","temperature",24,25,34.5,29.5,130.83
"2020-08-23","VN","Huế","temperature",23,25,33,28.5,74.52
"2020-09-11","VN","Huế","temperature",24,26,36,28,139.31
"2020-08-27","VN","Huế","temperature",24,29,34.5,30.5,26.36
"2020-07-07","VN","Huế","temperature",23,26,35.5,29,126.53
"2020-07-12","VN","Huế","temperature",24,24.5,36,27,181.15
"2020-08-20","VN","Huế","temperature",23,25.5,33,27.5,67.57
"2020-08-24","VN","Huế","temperature",24,26,36.5,29.5,127.17
"2020-08-25","VN","Huế","temperature",23,26,39,31,175.78
"2020-08-06","VN","Huế","temperature",24,26,33.5,28.5,61.67
"2020-08-28","VN","Huế","temperature",23,25.5,37,30,126.19
"2020-10-04","VN","Huế","temperature",24,25.5,32,27.5,48.91
"2020-08-02","VN","Huế","humidity",23,54.5,100,88,1933.52
"2020-08-03","VN","Huế","humidity",24,57,94,83.5,1665.94
"2020-08-09","VN","Huế","humidity",23,52,91,74,1483.38
"2020-08-15","VN","Huế","humidity",24,60.5,94,88,1352.16
"2020-08-18","VN","Huế","humidity",23,53.5,94,83,1831.25
"2020-07-12","VN","Huế","humidity",24,49,94,74,2317.17
"2020-07-13","VN","Huế","humidity",24,55,94,74,1809.4
"2020-07-26","VN","Huế","humidity",23,49.5,88,65,1384.84
"2020-09-02","VN","Huế","humidity",24,49,94,74,2271.5
"2020-08-31","VN","Huế","humidity",24,51.5,94,76.5,2053.26
"2020-09-04","VN","Huế","humidity",23,49.5,94,72,1948.86
"2020-09-11","VN","Huế","humidity",24,51.5,88,69,1742.81
"2020-07-07","VN","Huế","humidity",23,51.5,88,76,1772.61
"2020-08-13","VN","Huế","humidity",24,70,94,83,582.13
"2020-07-16","VN","Huế","humidity",24,49,91,72,1865.05
"2020-09-14","VN","Huế","humidity",22,49,91,70,1731.74
"2020-09-18","VN","Huế","humidity",9,91,100,94,92.5
"2020-09-06","VN","Huế","humidity",24,47,85.5,66,1492.28
"2020-09-10","VN","Huế","humidity",24,53,94,74,1563.47
"2020-07-11","VN","Huế","humidity",24,40.5,94,62,2118.03
"2020-07-19","VN","Huế","humidity",23,46.5,83,69,1339.23
"2020-07-28","VN","Huế","humidity",23,53,91,78,1064.53
"2020-08-14","VN","Huế","humidity",24,66,88,83,523.1
"2020-08-30","VN","Huế","humidity",24,54.5,85.5,78,1356.95
"2020-08-10","VN","Huế","humidity",24,38.5,83,70,1788.84
"2020-09-03","VN","Huế","humidity",22,51,88,76,1701.82
"2020-08-17","VN","Huế","humidity",23,58.5,94,78,1646.02
"2020-08-26","VN","Huế","humidity",24,38.5,88,66,2212.83
"2020-09-05","VN","Huế","humidity",24,50,88,72,1814.56
"2020-10-02","VN","Huế","humidity",22,66,100,79,1088.23
"2020-08-07","VN","Huế","humidity",24,59,94,76.5,1302.71
"2020-08-16","VN","Huế","humidity",24,53.5,94,91,1896.36
"2020-08-24","VN","Huế","humidity",24,44,91,74,2209.85
"2020-09-13","VN","Huế","humidity",24,53,94,79,1825.65
"2020-09-01","VN","Huế","humidity",24,57.5,94,83,1690.76
"2020-09-08","VN","Huế","humidity",24,53,88,76,1266.84
"2020-09-12","VN","Huế","humidity",24,53,94,68,1659.98
"2020-09-17","VN","Huế","humidity",24,74,100,88,453.91
"2020-07-09","VN","Huế","humidity",24,49.5,83,62,1416.29
"2020-07-22","VN","Huế","humidity",24,57,88,74,1079.96
"2020-07-30","VN","Huế","humidity",24,56,83,70,794.33
"2020-08-01","VN","Huế","humidity",24,79,100,94,378.69
"2020-08-19","VN","Huế","humidity",23,54,91,78.5,1408.84
"2020-08-28","VN","Huế","humidity",23,46.5,80.5,69.5,1303.38
"2020-09-16","VN","Huế","humidity",23,52.5,88,72,1494.64
"2020-07-10","VN","Huế","humidity",24,40,70,62,1136.52
"2020-07-18","VN","Huế","humidity",24,53,88,65,1529.49
"2020-07-27","VN","Huế","humidity",22,45.5,83,55.5,1604.46
"2020-07-29","VN","Huế","humidity",24,51.5,88,76.5,1754.56
"2020-08-22","VN","Huế","humidity",24,57.5,94,91,2088.58
"2020-07-14","VN","Huế","humidity",24,56,94,76,1675.72
"2020-07-15","VN","Huế","humidity",24,54,94,69.5,1629.13
"2020-07-17","VN","Huế","humidity",24,54.5,94,66,1785.97
"2020-07-25","VN","Huế","humidity",24,51,88,74,1279.33
"2020-07-31","VN","Huế","humidity",24,74,94,83,349.35
"2020-08-11","VN","Huế","humidity",24,45.5,83,78,1458.84
"2020-08-29","VN","Huế","humidity",24,47,78,70,1029.78
"2020-07-06","VN","Huế","humidity",24,53,83,70,1060.92
"2020-07-21","VN","Huế","humidity",24,51,94,74,1673.98
"2020-07-24","VN","Huế","humidity",24,52,91,72,1522.88
"2020-08-21","VN","Huế","humidity",23,62,94,83,1194.28
"2020-08-23","VN","Huế","humidity",23,62,94,81,1174.3
"2020-08-25","VN","Huế","humidity",23,38.5,94,79,3252.14
"2020-08-27","VN","Huế","humidity",24,52,68,60,241.72
"2020-07-08","VN","Huế","humidity",24,48,88,65,1664.23
"2020-08-08","VN","Huế","humidity",24,54,94,74,1864.78
"2020-08-05","VN","Huế","humidity",24,59.5,91,74.5,1062.83
"2020-08-20","VN","Huế","humidity",23,59,91,76,1021.92
"2020-09-15","VN","Huế","humidity",24,50.5,91,72,1829.56
"2020-07-23","VN","Huế","humidity",22,52,94,76,1978.51
"2020-08-04","VN","Huế","humidity",24,50.5,94,83,1708.47
"2020-10-03","VN","Huế","humidity",24,76.5,94,88,466.08
"2020-10-04","VN","Huế","humidity",24,66,94,85.5,970.61
"2020-08-06","VN","Huế","humidity",24,59,94,76.5,1131.29
"2020-08-12","VN","Huế","humidity",24,49.5,100,80.5,2192.93
"2020-09-09","VN","Huế","humidity",24,33,91,74,2716.5
"2020-07-20","VN","Huế","humidity",24,50,88,74,1507.06
"2020-09-07","VN","Huế","humidity",24,42,83,74,1617.5
"2020-07-21","VN","Huế","pressure",24,1006,1010,1008,14.98
"2020-07-28","VN","Huế","pressure",23,1005,1008,1007,7.92
"2020-07-29","VN","Huế","pressure",24,1004,1008,1007,15.76
"2020-09-03","VN","Huế","pressure",22,1007,1010,1008,11.67
"2020-09-11","VN","Huế","pressure",24,1005,1010,1007.5,20.42
"2020-07-09","VN","Huế","pressure",24,1002.5,1007,1005,17.68
"2020-08-05","VN","Huế","pressure",24,1004,1008,1005,15.14
"2020-08-22","VN","Huế","pressure",24,1007,1010,1009,7.02
"2020-08-28","VN","Huế","pressure",23,1001,1005,1003,13.52
"2020-08-29","VN","Huế","pressure",24,1003,1007,1004,15.2
"2020-07-08","VN","Huế","pressure",24,1006,1009,1008,11.73
"2020-08-03","VN","Huế","pressure",24,1000,1003.5,1001,14.62
"2020-08-08","VN","Huế","pressure",24,1003,1007,1005.5,11.94
"2020-08-30","VN","Huế","pressure",24,1003,1008,1005.5,18.46
"2020-09-08","VN","Huế","pressure",24,1006,1011,1008.5,13.75
"2020-07-17","VN","Huế","pressure",24,1005.5,1009,1007,12.17
"2020-07-14","VN","Huế","pressure",24,1005,1009,1007,13.26
"2020-07-19","VN","Huế","pressure",23,1004.5,1008,1007,8.71
"2020-08-10","VN","Huế","pressure",24,1002,1005.5,1005,9.31
"2020-08-19","VN","Huế","pressure",23,1003.5,1007,1005.5,9.16
"2020-09-04","VN","Huế","pressure",23,1005.5,1009,1008.5,14.32
"2020-09-05","VN","Huế","pressure",24,1004,1008,1007,18.76
"2020-07-13","VN","Huế","pressure",24,1005,1008,1006.5,8.41
"2020-08-12","VN","Huế","pressure",24,1005,1009,1006,15.42
"2020-08-16","VN","Huế","pressure",24,1005,1009,1007.5,18.46
"2020-08-18","VN","Huế","pressure",23,1004,1007.5,1006,11.13
"2020-07-20","VN","Huế","pressure",24,1005,1009,1007,16.23
"2020-07-27","VN","Huế","pressure",22,1003,1007,1006,19.59
"2020-08-17","VN","Huế","pressure",23,1004.5,1008,1007,12.04
"2020-07-06","VN","Huế","pressure",24,1004,1007,1005,11.74
"2020-07-07","VN","Huế","pressure",23,1007,1009,1007,6.99
"2020-07-16","VN","Huế","pressure",24,1003,1008,1006,17.54
"2020-07-22","VN","Huế","pressure",24,1006,1009,1009,12.17
"2020-08-01","VN","Huế","pressure",24,996,1001,999,19.13
"2020-08-11","VN","Huế","pressure",24,1003.5,1008,1005,15.21
"2020-09-14","VN","Huế","pressure",22,1006,1010,1009,20.11
"2020-10-03","VN","Huế","pressure",24,1007,1011,1008.5,14.13
"2020-08-14","VN","Huế","pressure",24,1006,1009.5,1008,12.16
"2020-08-26","VN","Huế","pressure",24,1001,1006,1004,20.8
"2020-07-15","VN","Huế","pressure",24,1003.5,1008,1006,13.44
"2020-07-30","VN","Huế","pressure",24,1003,1007,1005.5,16.26
"2020-07-31","VN","Huế","pressure",24,1000.5,1005,1003,14.45
"2020-08-21","VN","Huế","pressure",23,1006,1010,1008,11.96
"2020-09-01","VN","Huế","pressure",24,1005,1009,1007.5,12.28
"2020-09-02","VN","Huế","pressure",24,1005.5,1009,1008,13.58
"2020-10-02","VN","Huế","pressure",22,1006,1009,1007.5,13.07
"2020-10-04","VN","Huế","pressure",24,1007,1011,1009,15.83
"2020-07-26","VN","Huế","pressure",23,1005,1008,1007,11.53
"2020-07-10","VN","Huế","pressure",24,1003,1006,1005,9.76
"2020-07-18","VN","Huế","pressure",24,1005,1009,1007.5,14.45
"2020-07-24","VN","Huế","pressure",24,1006,1010,1008,15.8
"2020-09-09","VN","Huế","pressure",24,1007,1011,1009,17.35
"2020-08-06","VN","Huế","pressure",24,1005,1008.5,1006.5,12.23
"2020-07-11","VN","Huế","pressure",24,1003.5,1008,1005.5,15.86
"2020-08-25","VN","Huế","pressure",23,1003.5,1008,1006.5,18.69
"2020-08-27","VN","Huế","pressure",24,1001,1004,1003,8.46
"2020-09-06","VN","Huế","pressure",24,1003,1007,1006,14.06
"2020-09-12","VN","Huế","pressure",24,1008,1011.5,1009.5,13.04
"2020-09-18","VN","Huế","pressure",9,991,1001,995,89.38
"2020-08-13","VN","Huế","pressure",24,1006,1009,1007,9.76
"2020-07-23","VN","Huế","pressure",22,1007,1009,1008.5,7.06
"2020-08-02","VN","Huế","pressure",23,997,1003,998,29.09
"2020-08-07","VN","Huế","pressure",24,1004,1007,1006,10.14
"2020-08-09","VN","Huế","pressure",23,1002.5,1006,1005,10.21
"2020-08-23","VN","Huế","pressure",23,1006,1009,1008,10.45
"2020-08-31","VN","Huế","pressure",24,1005,1009,1007,15.1
"2020-07-25","VN","Huế","pressure",24,1006,1009,1008,8.8
"2020-09-10","VN","Huế","pressure",24,1004,1008,1007,15.36
"2020-09-17","VN","Huế","pressure",24,1001.5,1006,1004,24.2
"2020-08-20","VN","Huế","pressure",23,1005.5,1009,1007,13.84
"2020-09-07","VN","Huế","pressure",24,1004,1009,1006,16.73
"2020-09-13","VN","Huế","pressure",24,1007,1012,1010,19.67
"2020-07-12","VN","Huế","pressure",24,1003,1007.5,1006,14.09
"2020-08-15","VN","Huế","pressure",24,1005,1009,1007.5,13.24
"2020-08-24","VN","Huế","pressure",24,1005,1009,1008,15.21
"2020-09-15","VN","Huế","pressure",24,1005,1010,1008,19.34
"2020-09-16","VN","Huế","pressure",23,1004,1009,1007,20.37
"2020-08-04","VN","Huế","pressure",24,1001.5,1005,1002.5,8.91
"2020-08-05","VN","Huế","wind-speed",24,1,4.6,1.5,9.37
"2020-10-02","VN","Huế","wind-speed",22,0.5,4.3,1.5,16.63
"2020-10-04","VN","Huế","wind-speed",24,1,4.1,1.5,6.32
"2020-07-21","VN","Huế","wind-speed",24,0.5,5.6,1.5,29.65
"2020-07-30","VN","Huế","wind-speed",24,1,3.8,1.2,8.79
